generation,id,novelty,score,species,parent1,parent2
117,56358,50.33599028720705,0.18203711243949103,3,55799,55783
118,56358,47.40466132836459,0.18203711243949103,3,55799,55783
119,56358,51.78896548043944,0.18203711243949103,3,55799,55783
120,56358,50.3884705269606,0.18203711243949103,3,55799,55783
121,56358,51.8015579463741,0.18203711243949103,3,55799,55783
122,56358,51.16969962284766,0.18203711243949103,3,55799,55783
123,56358,53.32184912106971,0.18203711243949103,3,55799,55783
124,56358,55.55877605231876,0.18203711243949103,7,55799,55783
125,56358,55.40800060957108,0.18203711243949103,3,55799,55783
126,56358,56.10615936136483,0.18203711243949103,3,55799,55783
127,56358,57.89074784999557,0.18203711243949103,3,55799,55783
128,56358,52.33205927728981,0.18203711243949103,3,55799,55783
129,56358,53.49537486738233,0.18203711243949103,3,55799,55783
130,56358,54.73772019096967,0.18203711243949103,3,55799,55783
131,56358,58.4524113809681,0.18203711243949103,3,55799,55783
132,56358,52.64443025871785,0.18203711243949103,3,55799,55783
133,56358,56.61236985736209,0.18203711243949103,3,55799,55783
134,56358,51.69232749079912,0.18203711243949103,3,55799,55783
135,56358,56.60085058879266,0.18203711243949103,3,55799,55783
136,56358,56.05491601656839,0.18203711243949103,3,55799,55783
137,56358,52.9097972260402,0.18203711243949103,3,55799,55783
138,56358,52.546299314593554,0.18203711243949103,3,55799,55783
139,56358,53.83316594462888,0.18203711243949103,3,55799,55783
140,56358,48.82726418346796,0.18203711243949103,3,55799,55783
141,69451,69.58972321434956,0.4177304444878214,3,68948,68948
142,69451,68.87091784296851,0.4177304444878214,3,68948,68948
143,69451,70.9215188848439,0.4177304444878214,3,68948,68948
144,69451,71.56555379839226,0.4177304444878214,3,68948,68948
145,69451,69.66628879493507,0.4177304444878214,3,68948,68948
146,69451,68.82924201039421,0.4177304444878214,3,68948,68948
147,69451,68.98092916037491,0.4177304444878214,3,68948,68948
148,69451,65.22964006268255,0.4177304444878214,3,68948,68948
149,69451,67.4035150193183,0.4177304444878214,3,68948,68948
150,69451,64.44232223402233,0.4177304444878214,3,68948,68948
151,74354,96.86025483713684,0.15214808709730096,3,69451,73638
152,74354,95.08518050450445,0.15214808709730096,3,69451,73638
153,75278,136.86066661155246,0.03346989330214089,3,74354,74821
154,75278,136.09099353458535,0.03346989330214089,3,74354,74821
155,75278,132.72333398146625,0.03346989330214089,3,74354,74821
156,75278,134.0885272647951,0.03346989330214089,3,74354,74821
157,75278,127.15697559198208,0.03346989330214089,3,74354,74821
158,75278,126.3368166759138,0.03346989330214089,3,74354,74821
159,75278,127.1667642980079,0.03346989330214089,3,74354,74821
160,75278,121.39611945625273,0.03346989330214089,3,74354,74821
161,75278,124.36848169608417,0.03346989330214089,3,74354,74821
162,75278,122.39211811534119,0.03346989330214089,3,74354,74821
163,75278,124.75940281231611,0.03346989330214089,3,74354,74821
164,75278,120.03710076776828,0.03346989330214089,3,74354,74821
165,75278,116.59579012333552,0.03346989330214089,3,74354,74821
166,75278,109.42624137410591,0.03346989330214089,3,74354,74821
167,75278,107.27423495343116,0.03346989330214089,3,74354,74821
168,75278,98.48196114647483,0.03346989330214089,3,74354,74821
169,75278,96.87474090107013,0.03346989330214089,3,74354,74821
170,75278,101.22223756111022,0.03346989330214089,3,74354,74821
171,75278,84.1850391065657,0.03346989330214089,3,74354,74821
172,75278,85.18945938726661,0.03346989330214089,3,74354,74821
173,75278,77.25870484381721,0.03346989330214089,3,74354,74821
174,75278,87.41301268865489,0.03346989330214089,3,74354,74821
175,75278,81.98342823431572,0.03346989330214089,3,74354,74821
176,75278,74.14307020717612,0.03346989330214089,3,74354,74821
177,75278,79.39845971271515,0.03346989330214089,3,74354,74821
178,75278,85.86085716785138,0.03346989330214089,3,74354,74821
179,75278,79.789478214704,0.03346989330214089,3,74354,74821
180,75278,72.32744623306235,0.03346989330214089,3,74354,74821
181,75278,77.49182424110191,0.03346989330214089,3,74354,74821
182,75278,76.87479015941003,0.03346989330214089,3,74354,74821
183,75278,82.22274665281886,0.03346989330214089,3,74354,74821
184,75278,70.80001653836989,0.03346989330214089,3,74354,74821
185,75278,71.61087854295495,0.03346989330214089,3,74354,74821
186,75278,67.42221756096932,0.03346989330214089,3,74354,74821
187,75278,51.396506732407516,0.03346989330214089,3,74354,74821
188,75278,70.93455775987432,0.03346989330214089,3,74354,74821
189,75278,74.41023458849607,0.03346989330214089,3,74354,74821
190,75278,66.65046581725001,0.03346989330214089,3,74354,74821
191,75278,55.56657782299628,0.03346989330214089,3,74354,74821
192,92896,48.42430684765038,0.4653759296441632,3,75278,75278
193,75278,63.33120102462282,0.03346989330214089,3,74354,74821
194,75278,65.40979207149479,0.03346989330214089,3,74354,74821
195,75278,54.99625508826154,0.03346989330214089,3,74354,74821
196,75278,68.08000272966163,0.03346989330214089,3,74354,74821
197,75278,76.35130037417488,0.03346989330214089,3,74354,74821
198,75278,62.72333256116257,0.03346989330214089,3,74354,74821
199,75278,62.808220979031226,0.03346989330214089,3,74354,74821
200,75278,55.46416921263969,0.03346989330214089,3,74354,74821
201,75278,67.98002481306219,0.03346989330214089,3,74354,74821
202,75278,49.96650819672877,0.03346989330214089,3,74354,74821
203,75278,51.49966667562674,0.03346989330214089,3,74354,74821
204,75278,60.027921487538784,0.03346989330214089,3,74354,74821
205,98230,45.23293199357968,0.43866717073805706,7,95290,97707
206,75278,59.85559881840785,0.03346989330214089,3,74354,74821
207,75278,54.873275924685764,0.03346989330214089,3,74354,74821
208,75278,51.178540069264656,0.03346989330214089,3,74354,74821
209,75278,73.84501372220247,0.03346989330214089,3,74354,74821
210,75278,77.41394667756448,0.03346989330214089,3,74354,74821
211,75278,63.40283344621241,0.03346989330214089,3,74354,74821
212,75278,56.88738270959339,0.03346989330214089,3,74354,74821
213,75278,66.21117656330718,0.03346989330214089,3,74354,74821
214,75278,59.373298654079264,0.03346989330214089,3,74354,74821
215,75278,59.496581099388216,0.03346989330214089,3,74354,74821
216,75278,64.07362576279014,0.03346989330214089,3,74354,74821
217,75278,52.87101238668972,0.03346989330214089,3,74354,74821
218,93194,46.198552103267716,0.31189889364120077,11,81953,92709
219,75278,66.43993727394484,0.03346989330214089,3,74354,74821
220,106879,44.52549453220892,0.42098007382840047,7,104525,106385
221,75278,66.52361544397718,0.03346989330214089,3,74354,74821
222,75278,51.06604505810025,0.03346989330214089,3,74354,74821
223,109293,39.363122685526584,0.3421810299296884,7,108465,107826
224,108243,49.65965341995366,0.0856645872269686,10,106975,107910
225,108853,51.22307724891454,0.2954558525926671,10,102114,107905
226,108853,57.42691698289139,0.2954558525926671,10,102114,107905
227,108853,55.381619135580046,0.2954558525926671,10,102114,107905
228,108853,53.68977887019525,0.2954558525926671,10,102114,107905
229,108853,54.90324256620912,0.2954558525926671,10,102114,107905
230,112161,48.781832946187414,0.4201677247006524,3,108323,111711
231,111053,38.371052637174216,0.3590547450804863,10,110496,110513
232,111053,44.82875367931289,0.3590547450804863,10,110496,110513
233,113725,44.98924638816314,0.018278901828748313,3,113304,113274
234,111053,50.075851786233414,0.3590547450804863,10,110496,110513
235,111053,42.56313665536663,0.3590547450804863,10,110496,110513
236,111053,42.10764654506947,0.3590547450804863,10,110496,110513
237,111053,45.24616797106562,0.3590547450804863,10,110496,110513
238,108853,46.587871489599,0.2954558525926671,10,102114,107905
239,111053,41.548871657723666,0.3590547450804863,10,110496,110513
240,108853,50.93657809823699,0.2954558525926671,10,102114,107905
241,111053,40.942034531883856,0.3590547450804863,10,110496,110513
242,111053,44.076640434130724,0.3590547450804863,10,110496,110513
243,111053,45.51850070102544,0.3590547450804863,10,110496,110513
244,119562,36.74327209536504,0.018292141342034985,3,119040,119046
245,111053,43.76192428643764,0.3590547450804863,10,110496,110513
246,108853,49.382580538470734,0.2954558525926671,10,102114,107905
247,111053,41.03373012257995,0.3590547450804863,10,110496,110513
248,111053,39.02676579460767,0.3590547450804863,10,110496,110513
